id,audio_path,text,source,label_source,cohere_transcript
asc_main_ARA NORM  0210,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0210.wav,نَبْدَأُ مِنْ مَنْطِقَةِ شِبْهِ الْجَزِيرَةِ الْعَرَبِيَّةِ الَّتِي تَتَأَ^َّرُ- بِوُجُودِ امْتِدَادِ مُرْتَفَعٍ جَوِّيٍّ ضَعِيفٍ يَعْمَلُ عَلَى هُبُوبِ رِيَاحٍ شَمَالِيَّةٍ غَرْبِيَّةٍ خَفِيفَةِ السُّرْعَةِ فِي الْمَنَاطِقِ الشَّمَالِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,نبدأ من منطقة شبه الجزيرة العربية التي تتأثر بوجود امتداد مرتفع جوي ضعيف يعمل على هبوب رياح شمالية غربية خفيفة السرعة في المناطق الشمالية.
asc_main_ARA NORM  0211,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0211.wav,أَمْطَارٌ مُتَوَقَّعَةٌ فِي سَلْطَنَةِ عُمَانَ خِلَالَ هَذَا الْيَوْمِ والْأَرْبَع وعِشْرينَ سَاعَتَنِ الْقَادِمَة,arabic_speech_corpus_wordtier,gold_diacritized_text,أمطار متوقعة في سلطنة عمان خلال هذا اليوم و الأربع و عشرين ساعة القادمة
asc_main_ARA NORM  0212,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0212.wav,كَذَلِكَ هُوَ الْحَالُ فِي الْمَدِينَةِ الْمُنَوَّرَةِ لَكِنْ مَعَ طَقْسٍ غَائِمٍ جُزْئِيّاً,arabic_speech_corpus_wordtier,gold_diacritized_text,كذلك هو الحال في المدينة المنورة لكن مع طقس غائم جزئيا
asc_main_ARA NORM  0214,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0214.wav,خُصُوصاً أَصْحَابَ الْإِخْتِصَاصِ أَلْفِنْلَنْدِيِّ تِيرُو سِلبِيتْكَامَاكِي أَلَّذِي حَلَّ ^َانِياً وَالِتْشِيكِي فِيتْسَلاف فِيسِيلِي أَلْخَامِسِ سِتَّةٌ وَ^َمانونَ مِتْراً و^َلَا^َةٌ وَسِتِّونَ سَنتِمِتراً واحِدٌ وَ^َمانُونَ مِتْراً و^َلا^َةٌ وَأَربَعُونَ سَنتِمِتراً وَالنَّرْوِيجِيِّ أَنْدْرِياس ^ُورْكِيلْدسِن ^َمانُونَ مِتْراً وتِسعَةٌ وَسَبعُونَ سَنتِمِتراً أَلَّذِي اكْتَفَى بِالْمَرْكَزِ السَّابِعِ,arabic_speech_corpus_wordtier,gold_diacritized_text,خصوصا أصحاب الاختصاص الفنلندي تيرو بيتكاماكي الذي حل ثانيًا والتشيكي فيتسلاف فيسيلي الخامس (86 مترا و63 سنتم) 81 مترا و43 سنتم ، والنرويجي أندرياس ثوركلتسن (80 مترا و79 سنتم) الذي اكتفى بالمركز السابع.
asc_main_ARA NORM  0215,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0215.wav,وَشَهِدَ اللِّقَاءُ تَسْجِيلَ ^َلَا^َةِ أَرْقَامٍ عَالَمِيَّةٍ فِي مُنَافَسَاتِ الرِّجَالِ,arabic_speech_corpus_wordtier,gold_diacritized_text,وشهد اللقاء تسجيل ثلاثة أرقام عالمية في منافسات الرجال
asc_main_ARA NORM  0216,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0216.wav,أَوَّلُهَا عَنْ طَرِيقِ الْعَدَّاءِ الْجَامَايْكِيِّ هَانْسِل بَّارْشْمَانْت فِي سِبَاقِ المِئَةِ وَالعَشرَةِ أَمْتَارٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,أولها عن طريق العداء الجامايكي هانسيل بارشمانت في سباق ال110 أمتار
asc_main_ARA NORM  0217,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0217.wav,يَوْمُ التَّخَرُّجِ هُوَ لَدَى الْخِرِّيجِينَ يَوْمُ نِهَايَةٍ وَبِدَايَةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,يوم التخرج هو لدى الخريجين يوم نهاية وبداية
asc_main_ARA NORM  0218,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0218.wav,إِنَّهُ يَوْمٌ يَسْتَرْجِعُ فِيهِ الشَّبَابُ التَّضْحِيَاتِ الَّتِي بَذَلَتْهَا أُسَرُهُمْ مِنْ أَجْلِهِمْ,arabic_speech_corpus_wordtier,gold_diacritized_text,إنه يوم يسترجع فيه الشباب التضحيات التي بذلتها أسرهم من أجلهم.
asc_main_ARA NORM  0219,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0219.wav,بَلْ إِنَّ الْبَعْضَ يَعْتَبِرُهُ طَبَقاً مُهِمّاً يَجِبُ أَنْ لا يَغِيبَ عَنِ الْمَائِدَةِ سَوَاءً عَلَى الْإِفْطَارِ أَوِ السَّحُورِ,arabic_speech_corpus_wordtier,gold_diacritized_text,بل إن البعض يعتبره طبقًا مهمًا يجب أن لا يغيب عن المائدة سواء على الإفطار أو السحور.
asc_main_ARA NORM  0221,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0221.wav,فَإِنَّ لَنْدُنْ فِيهَا إِ^نَانِ وَسَبعُونَ مِلْيَارْدِيراً مِنْ أَصْلِ مِئَةٍ وَأَربَعَةَ مِلْيَارْدِيرَات فِي عُمُومِ بريِطَانْيَا,arabic_speech_corpus_wordtier,gold_diacritized_text,فإن لندن فيها 72 مليارديرًا من أصل 104 مليارديرات في عموم بريطانيا
asc_main_ARA NORM  0223,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0223.wav,وَهُوَ أَكْ^َرُ بِنَاءَاتِ تُرْكْيَا جَذْباً لِلزُّوَارِ بِحَالَتِهِ أَلَّتِي تَرْمِزُ لِلطَّابِعِ الْعِلْمَانِيِّ لِلدَّوْلَةِ التُّرْكِيَّةِ الْحَدِي^َةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,وهو أكثر بناءات تركيا جذبا للزوار بحالته التي ترمز للطابع العلماني للدولة التركية الحديثة
asc_main_ARA NORM  0224,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0224.wav,غَيْرَ أَنَّ عَشَرَاتِ الْآلَافِ مِنَ الْمُسْلِمِينَ الَّذِينَ صَلَّوْا بِالْمَكَانِ أَلسَّبْتَ الْمَاضِي يَأْمَلُونَ أَنْ يَعُودَ مَسْجِداً مَرَّةً أُخْرَى,arabic_speech_corpus_wordtier,gold_diacritized_text,غير أن عشرات الآلاف من المسلمين الذين صلوا بالمكان السبت الماضي يأملون أن يعود مسجدًا مرة أخرى.
asc_main_ARA NORM  0225,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0225.wav,إِنَّهُ حُلْمٌ يَرَوْنَ أَنَّ بِإِمْكَانِ رَئِيسِ الْوُزَرَاءِ رَجَبْ طَيِّبْ أَرْدُوغَانْ تَحْقِيقَهُ,arabic_speech_corpus_wordtier,gold_diacritized_text,إنه حلم يرون أن بإمكان رئيس الوزراء رجب طيب أردوغان تحقيقه
asc_main_ARA NORM  0227,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0227.wav,فَضْلاً عَنْ نَبَرَاتِ الصَّوْتِ,arabic_speech_corpus_wordtier,gold_diacritized_text,فضلاً عن نبرات الصوت
asc_main_ARA NORM  0228,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0228.wav,لِكَيْ يَتَمَكَّنَ الزَّبَائِنُ مِنَ التَّفَاعُلِ مَعَ رُوبُوتٍ ذِي مَشَاعِرَ,arabic_speech_corpus_wordtier,gold_diacritized_text,لكي يتمكن الزبائن من التفاعل مع روبوت ذي مشاعر
asc_main_ARA NORM  0230,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0230.wav,وَوَفْقَ مَسْؤُولِينَ وَقِيَادَاتٍ دِينِيَّةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,ووفق مسؤولين وقيادات دينية
asc_main_ARA NORM  0231,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0231.wav,فَإِنَّ هَذَهِ الْخِدْمَةُ بَاتَتْ تَلْعَبُ دَوْراً كَبِيراً فِي تَوْجِيهِ الشَّبَابِ الْمُسْلِمِ وَدَمْجِهِمْ فِي الْمُجْتَمَعْ,arabic_speech_corpus_wordtier,gold_diacritized_text,فإن هذه الخدمة باتت تلعب دورًا كبيرًا في توجيه الشباب المسلم ودمجهم في المجتمع.
asc_main_ARA NORM  0232,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0232.wav,كَمَا يُقَدِّمُ الْإِرْشَادَاتِ لِلْمُسْلِمِينَ الَّذِينَ يُوَاجِهُونَ مَشَاكِلَ أَوْ يَمُرُّونَ بِضُغُوطٍ وَأَزَمَاتٍ حَيَاتِيَّةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,كما يقدم الإرشادات للمسلمين الذين يواجهون مشاكل أو يمرون بضغوط وأزمات حياتية
asc_main_ARA NORM  0233,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0233.wav,وَحَصَلَتْ هَذِهِ الْخِدْمَةُ الْهَاتِفِيَّةُ الْمُوَجَّهَةُ لِلْمِسْلِمِينَ فِي بِرْلِينَ وَالْمُدُنِ الْأُخْرَى عَلَى أَرْبَعِ جَوَائِزَ حُكُومِيَّةٍ وَمُجْتَمَعِيَّةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,وحصلت هذه الخدمة الهاتفية الموجهة للمسلمين في برلين والمدن الأخرى على أربع جوائز حكومية ومجتمعية
asc_main_ARA NORM  0237,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0237.wav,مُلَخِّصاً قِصَّتَهَا فِي ^َلَا^ِ كَلِمَاتٍ أَلْفَنُّ وَالرِّسَالَةُ وَالْعَائِدُ الْمَادِّيُّ,arabic_speech_corpus_wordtier,gold_diacritized_text,ملخصاً قصتها في ثلاث كلمات: الفن، والرسالة، والعائد المادي
asc_main_ARA NORM  0238,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0238.wav,تَزْدَحِمُ السَّيَّارَاتُ أَمَامَ الْمَشَارِيعِ الصَّغِيرَةِ الَّتِي يَتَنَافَسُ أَصْحَابُهَا فِي الظَّفَرِ بِزَبُونٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,تزدحم السيارات أمام المشاريع الصغيرة التي يتنافس أصحابها في الظفر بزبون.
asc_main_ARA NORM  0240,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0240.wav,مِمَّا يَزِيدُ الْأَمْرَ تَعْقِيداً,arabic_speech_corpus_wordtier,gold_diacritized_text,مما يزيد الأمر تعقيداً
asc_main_ARA NORM  0242,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0242.wav,وَفِي تَقْرِيرٍ لَهَا أَوْضَحَتْ أَنَّ نَحْوَ ^َمَانِمِئَةٍ مِلْيُونٍ يُعَانُونَ مِنْ نَقْصٍ فِي مَصَادِرِ الْمِيَاهِ الْآمِنَةِ وَالْمُسْتَدَامَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,وفي تقرير لها أوضحت أن نحو 800 مليون يعانون من نقص في مصادر المياه الآمنة والمستدامة
asc_main_ARA NORM  0243,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0243.wav,وَأَشَارَ إِلَى أَنَّ أَكْ^َرَ مِنْ ^ُلُ^َيِّ اسْتِخْدَامِ الْمِيَاهِ فِي الْعَالَمِ مُوَجَّهٌ لِلزِّرَاعَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,وأشار إلى أن أكثر من ثلثي استخدام المياه في العالم موجه للزراعة
asc_main_ARA NORM  0244,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0244.wav,الْإِسْمُ الْمُفْرَدُ الْمُنْصَرِفُ مِ^ْلَ مَرَرْتُ بِزَيْدٍ فِي الْمَدْرَسَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,الاسم المفرد المنصرف مثل مررت بزيد في المدرسة
asc_main_ARA NORM  0246,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0246.wav,أَلْإِسْمُ الْمُ^َنَّى مِ^ْلَ بُرُورُ الْوَالِدَيْنِ وَاجِبٌ عَلَى الْأَوْلَادِ,arabic_speech_corpus_wordtier,gold_diacritized_text,الاسم المثنى مثل ( برور الوالدين واجب على الأولاد)
asc_main_ARA NORM  0249,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0249.wav,هُنَاكَ تَنْتَصِبُ سِتَّةُ أَعْمِدَةٍ يَصِلُ طُولُ الْوَاحِدِ مِنْهَا إِلَى أَكْ^َرَ مِنْ ا^ْنَيْ عَشَرَ مِتْراً,arabic_speech_corpus_wordtier,gold_diacritized_text,هناك تنتصب ستة أعمدة يصل طول الواحد منها إلى أكثر من 12 مترًا
asc_main_ARA NORM  0254,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0254.wav,وَمَعَارِضُ لِصَنَاعَاتٍ حِرَفِيَّةٍ بَحْرِيَّةٍ وَمَخْطُوطَاتٌ بَحْرِيَّةٌ قَدِيمَةٌ وَصُوَرٌ لِهُوَاةِ التَّصْوِيرِ الْبَحْرِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,ومعارض لصناعات حرفية بحرية ومخطوطات بحرية قديمة وصور لهواة التصوير البحري
asc_main_ARA NORM  0255,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0255.wav,وَأَلْعَاباً شاطِئِيَّةً تُرَا^ِيَّةً,arabic_speech_corpus_wordtier,gold_diacritized_text,وألعاباً شاطئية تراثية
asc_main_ARA NORM  0257,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0257.wav,وَمَدْرَسَةً مُصَغَّرَةً لِلْإِبْحَارِ الشِّرَاعِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,ومدرسة مصغرة للإبحار الشراعي
asc_main_ARA NORM  0258,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0258.wav,وَيُوجَدُ بِجَامِعِ الْقَرَوِيِّينَ سَبعَةَ عَشَرَ بَاباً,arabic_speech_corpus_wordtier,gold_diacritized_text,ويوجد بجامع القرويين سبعة عشر بابا
asc_main_ARA NORM  0259,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0259.wav,يَتَحَلَّقُونَ فِي حَلَقَاتٍ حَوْلَ الْكَرَاسِي أَلْعِلْمِيَّةِ الْمُتَخَصِّصَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,يتحلقون في حلقات حول الكراسي العلمية المتخصصة
asc_main_ARA NORM  0260,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0260.wav,بِمَعَالِمَ فِكْرِيَّةٍ غَزِيرَةٍ تَنْتَقِلُ بَيْنَ التَّارِيخِ وَالسِّيَاسَةِ وَال^َّوْرَاتِ وَمَوَاقِفِ الْأَفْرَادِ وَالْأُمَمِ مِنْهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,بمعالم فكرية غزيرة تنتقل بين التاريخ والسياسة والثورات ومواقف الأفراد والأمم منها
asc_main_ARA NORM  0262,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0262.wav,وَشَارَكَهُ لَاحِقاً مَرَارَةَ السَّجْنِ وَالِاضْطِهَادِ السِّيَاسِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,وشاركه لاحقا مرارة السجن والاضطهاد السياسي
asc_main_ARA NORM  0263,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0263.wav,فَعَمِلَ مُدَرِّساً فِي جَامِعَاتِهَا وَأَشْرَفَ عَلَى الْعَدِيدِ مِنَ الرَّسَائِلِ الجَّامِعِيَّةِ أَلَّتِي رَسَّخَتِ الْعَلَاقَةَ بَيْنَ مَدْرَسَةِ الشَّيْخْ مُحَمَّدْ بْنْ عَبْدِ الْوَهَّابِ وَبَيْنَ الْقَضَايَا الْفِكْرِيَّةِ الْمُعَاصِرَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,فعمل مدرسًا في جامعاتها وأشرف على العديد من الرسائل الجامعية التي رسخت العلاقة بين مدرسة الشيخ محمد بن عبد الوهاب وبين القضايا الفكرية المعاصرة
asc_main_ARA NORM  0264,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0264.wav,حِينَمَا نَنْظُرُ لِتَاجْ مَحَلِّ أَوْ بُرْجَ إِيفِلَ أَوْ أَيِّ هَنْدَسَةٍ مِعْمَارِيَّةٍ فَذَّةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,حينما ننظر لتاج محلي أو برج إيفيلا أو أي هندسة معمارية فذة
asc_main_ARA NORM  0266,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0266.wav,فَهُنَاكَ مَ^َلاً أَلنَّحْلُ أَلَّتِي تَبْنِي بُيُوتاً سُدَاسِيَّةَ الشَّكْلِ,arabic_speech_corpus_wordtier,gold_diacritized_text,فهناك مثلا النحل التي تبني بيوتا سداسية الشكل
asc_main_ARA NORM  0267,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0267.wav,كَشَفَتْ دِرَاسَةٌ أَمِرِكِيَّةٌ أَنَّ الْمَشَاعِرَ الْأَسَاسِيَّةَ السِّتَّ سَعِيدٌ وَحَزِينٌ وَخَائِفٌ وَغَضْبانُ وَمُنْدَهِشٌ وَمُشْمَئِزٌّ- لَا تُغَطِّي كُلَّ التَّعَابِيرِ الَّتِي تَظْهَرُ عَلَى الْوَجْهِ كَمَا كَانَ يُعْتَقَدُ,arabic_speech_corpus_wordtier,gold_diacritized_text,كشفت دراسة أمريكية أن المشاعر الأساسية الست سعيد وحزين وخائف وغضبان ومندهش ومشمئز لا تغطي كل التعابير التي تظهر على الوجه كما كان يعتقد
asc_main_ARA NORM  0268,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0268.wav,بَعْضُهَا مُعَقَّدٌ مِ^ْلَ مُشْمَئِزٌ بِسَعَادَةٍ وَغَضْبانُ بِحُزْنٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,بعضها معقد مثل: مشمئز بسعادة، وغضبان بحزن.
asc_main_ARA NORM  0276,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0276.wav,عَلَى أَيَّبْدَأَ الْمَسْحُ فِعْلِيّاً فِي الرُّبْعِ ال^َّالِ^ِ مِنَ الْعَامِ وَيَتِمَّ الْإِنْتِهَاءُ مِنْهَا فِي مُدَّةٍ لَا تَتَجَاوَزُ أَرْبَعَةً وَعِشرِينَ شَهْراً,arabic_speech_corpus_wordtier,gold_diacritized_text,على أن يبدأ المسح فعلياً في الربع الثالث من العام ويتم الانتهاء منها في مدة لا تتجاوز 24 شهراً
asc_main_ARA NORM  0278,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0278.wav,عَلَى أَمَلِ التّوَصُّلِ إِلَى اتِّفَاقٍ لِوَقْفٍ دَائِمٍ لِإِطْلَاقِ النَّارِ فِي غَزَّة,arabic_speech_corpus_wordtier,gold_diacritized_text,على أمل التوصل إلى اتفاق لوقف دائم لإطلاق النار في غزة
asc_main_ARA NORM  0279,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0279.wav,أَمَّا الرِّيَاضِيُّونَ الْقَادِمُونَ مِنْ تِلْكَ الْمَنَاطِقِ وَالْمُشَارِكُونَ فِي أَلْعَابٍ أُخْرَى فَسَيَخْضَعُونَ لِفُحُوصٍ لِلْإِطْمِئْنَانِ عَلَى حَالَتِهِمُ الصِّحِّيَّةِ أَ^ْنَاءَ الدَّوْرَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,أما الرياضيون القادمون من تلك المناطق والمشاركون في ألعاب أخرى فسيخضعون لفحوص للاطمئنان على حالتهم الصحية أثناء الدورة
asc_main_ARA NORM  0280,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0280.wav,تَمَكَّنَ أَتْلِتيِكُو بِقِيَادَةِ الْأَرْجَنْتِينِي دْيِيغُو سِيمْيُونِي مِنْ هَزِيمَةِ نَادِي إِيْبَارْ الصَّاعِدِ حَدِي^اً إِلَى الدَّوْرِي الْمُمْتَازِ بِهَدَفَيْنِ مُقَابِلَ هَدَفٍ وَاحِدٍ عَلَى مَلْعَبِ فِي^ْنِتِي كَالْدِيرُون بِمَدْرِيدَ فِي الجَّوْلَةِ ال^َّانِيَةِ أَلَّتِي انْطَلَقَتِ الجُّمْعَةَ بِمُبَارَاتَيْنْ,arabic_speech_corpus_wordtier,gold_diacritized_text,تمكن اتليتيكو بقيادة الأرجنتيني دييغو سيميوني من هزيمة نادي إيبار الصاعد حديثا إلى الدوري الممتاز بهدفين مقابل هدف واحد على ملعب فتنة كالديرون بمدريد في الجولة الثانية التي انطلقت الجمعة بمباراتين.
asc_main_ARA NORM  0281,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0281.wav,وَسَجَّلَ هَدَفَيْ أَبْنَاءِ الْمُدَرِّبِ سِيمْيُونِي كُلٌّ مِنَ الْبَرَازِيلِيِّ جُوَاوْ مِيرَانْدَا وَالْكْرُوَاتِيِّ مَارْيُو مَانْدِزُوكِيتْشْ بِضَرْبَتَيْنِ رَأْسِيَّتَيْنِ,arabic_speech_corpus_wordtier,gold_diacritized_text,وسجل هدفي أبناء المدرب سيميوني كل من البرازيلي جواو ميراندا والكرواتي ماريو مانديزوكيتش بضربتين رأسيتين
asc_main_ARA NORM  0282,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0282.wav,وَبَاتَ أَتْلِتِيكُو مَدْرِيدْ فِي صَدَارَةِ التَّرْتِيبِ الْعَامِّ بِأَرْبَعِ نِقَاطٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,وبات أتليتيكو مدريد في صدارة الترتيب العام بأربع نقاط
asc_main_ARA NORM  0283,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0283.wav,لِكِنَّهُ يَتَأَخَّرُ بِفَارِقِ الْأَهْدَافِ عَنْ كُلٍّ مِنْ فَالَنْسْيَا وَسِلْتَا فِيغُو وَإِشْبِيلِيَة,arabic_speech_corpus_wordtier,gold_diacritized_text,لكنه يتأخر بفارق الأهداف عن كل من فالنسيا و سلتا فيغو و إشبيليا
asc_main_ARA NORM  0284,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0284.wav,وَيَقُولُ الْمُنَظِّمُونَ إِنَّهُمْ بَاعُوا الْعَامَ الْمَاضِي أَكْ^َرَ مِنْ عَشَرَةِ آلَافِ تَذْكِرَةٍ لِزُوَارِ الْمَهْرَجَانِ,arabic_speech_corpus_wordtier,gold_diacritized_text,ويقول المنظمون إنهم باعوا العام الماضي أكثر من 10000 تذكرة لزوار المهرجان
asc_main_ARA NORM  0285,C:\Users\Ali\Downloads\etib_project\etib\arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0285.wav,وَقَالَ مُدِيرُ الْمَهْرَجَانِ فِيتُونْ نُوركورَارِي نُحَاوِلُ أَنْ نَقُولَ لِلنَّاسِ إِنَّ كُوسُوفُو مَكَانٌ آمِنٌ وَغَالِبِيَّتُهُمْ يَقْتَنِعُونَ عِنْدَمَا يَأْتُونَ هُنَا,arabic_speech_corpus_wordtier,gold_diacritized_text,"وقال مدير المهرجان فيتون نوركولاري: ""نحاول أن نقول للناس إن كوسوفو مكان آمن وغالبيتهم يقتنعون عندما يأتون هنا"""
