utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,written_ending,final_phones
asc_main_ARA NORM  1256,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1256.wav,تَمّوصَوَّرَ وَتَمّوصَرَ وَتُمّوصَ تَصَمّو,0,تَمّوصَوَّرَ,none,80.0,1450.0,asc,arabic_speech_corpus,fatha,w a tam~wSaw~ara watam~wSara
asc_main_ARA NORM  1256,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1256.wav,تَمّوصَوَّرَ وَتَمّوصَرَ وَتُمّوصَ تَصَمّو,1,وَتَمّوصَرَ,none,1450.0,2840.0,asc,arabic_speech_corpus,fatha,w a watam~wSara watum~wSa
asc_main_ARA NORM  1256,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1256.wav,تَمّوصَوَّرَ وَتَمّوصَرَ وَتُمّوصَ تَصَمّو,2,وَتُمّوصَ,none,2840.0,4470.0,asc,arabic_speech_corpus,fatha,A S watum~wSa taSam~w
asc_main_ARA NORM  1257,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1257.wav,تَمَّوصَوَّرَ وَتَمَّوصَرَ وَتُمَّوصَ تَصَمَّو,0,تَمَّوصَوَّرَ,none,80.0,1530.0,asc,arabic_speech_corpus,fatha,w a tam~awSaw~ara watam~awSara
asc_main_ARA NORM  1257,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1257.wav,تَمَّوصَوَّرَ وَتَمَّوصَرَ وَتُمَّوصَ تَصَمَّو,1,وَتَمَّوصَرَ,none,1530.0,3020.0,asc,arabic_speech_corpus,fatha,w a watam~awSara watum~awSa
asc_main_ARA NORM  1257,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1257.wav,تَمَّوصَوَّرَ وَتَمَّوصَرَ وَتُمَّوصَ تَصَمَّو,2,وَتُمَّوصَ,none,3020.0,4630.0,asc,arabic_speech_corpus,fatha,A S watum~awSa taSam~aw
asc_main_ARA NORM  1258,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1258.wav,تَمَّيصَوَّرَ وَتَمَّيصَرَ وَتُمَّيصَ تَصَمَّي,0,تَمَّيصَوَّرَ,none,90.0,1520.0,asc,arabic_speech_corpus,fatha,w a tam~aySaw~ara watam~aySara
asc_main_ARA NORM  1258,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1258.wav,تَمَّيصَوَّرَ وَتَمَّيصَرَ وَتُمَّيصَ تَصَمَّي,1,وَتَمَّيصَرَ,none,1520.0,2890.0,asc,arabic_speech_corpus,fatha,w a watam~aySara watum~aySa
asc_main_ARA NORM  1258,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1258.wav,تَمَّيصَوَّرَ وَتَمَّيصَرَ وَتُمَّيصَ تَصَمَّي,2,وَتُمَّيصَ,none,2890.0,4400.0,asc,arabic_speech_corpus,fatha,A S watum~aySa taSam~ay
asc_main_ARA NORM  1259,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1259.wav,تَمّيصَوَّرَ وَتَمّيصَرَ وَتُمّيصَ تَصَمّي,0,تَمّيصَوَّرَ,none,90.0,1530.0,asc,arabic_speech_corpus,fatha,w a tam~ySaw~ara watam~ySara
asc_main_ARA NORM  1259,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1259.wav,تَمّيصَوَّرَ وَتَمّيصَرَ وَتُمّيصَ تَصَمّي,1,وَتَمّيصَرَ,none,1530.0,2930.0,asc,arabic_speech_corpus,fatha,w a watam~ySara watum~ySa
asc_main_ARA NORM  1259,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1259.wav,تَمّيصَوَّرَ وَتَمّيصَرَ وَتُمّيصَ تَصَمّي,2,وَتُمّيصَ,none,2930.0,4520.0,asc,arabic_speech_corpus,fatha,A S watum~ySa taSam~y
asc_main_ARA NORM  1260,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1260.wav,تَنّاصَوَّرَ وَتَنّاصَرَ وَتُنّاصَ تَصَنّا,0,تَنّاصَوَّرَ,none,80.0,1560.0,asc,arabic_speech_corpus,fatha,w a tan~ASaw~ara watan~ASara
asc_main_ARA NORM  1260,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1260.wav,تَنّاصَوَّرَ وَتَنّاصَرَ وَتُنّاصَ تَصَنّا,1,وَتَنّاصَرَ,none,1560.0,2960.0,asc,arabic_speech_corpus,fatha,w a watan~ASara watun~ASa
asc_main_ARA NORM  1260,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1260.wav,تَنّاصَوَّرَ وَتَنّاصَرَ وَتُنّاصَ تَصَنّا,2,وَتُنّاصَ,none,2960.0,4410.0,asc,arabic_speech_corpus,fatha,A S watun~ASa taSan~A
asc_main_ARA NORM  1261,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1261.wav,تَنَّصَوَّرَ وَتَنَّصَرَ وَتُنَّصَ تَصَنَّ,0,تَنَّصَوَّرَ,none,70.0,1380.0,asc,arabic_speech_corpus,fatha,w a tan~aSaw~ara watan~aSara
asc_main_ARA NORM  1261,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1261.wav,تَنَّصَوَّرَ وَتَنَّصَرَ وَتُنَّصَ تَصَنَّ,1,وَتَنَّصَرَ,none,1380.0,2730.0,asc,arabic_speech_corpus,fatha,w a watan~aSara watun~aSa
asc_main_ARA NORM  1261,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1261.wav,تَنَّصَوَّرَ وَتَنَّصَرَ وَتُنَّصَ تَصَنَّ,2,وَتُنَّصَ,none,2730.0,4160.0,asc,arabic_speech_corpus,fatha,A S watun~aSa taSan~a
asc_main_ARA NORM  1261,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1261.wav,تَنَّصَوَّرَ وَتَنَّصَرَ وَتُنَّصَ تَصَنَّ,3,تَصَنَّ,none,4160.0,4560.0,asc,arabic_speech_corpus,fatha,A' nn a taSan~a
asc_main_ARA NORM  1262,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1262.wav,تَنُّصَوَّرَ وَتَنُّصَرَ وَتُنُّصَ تَصَنُّ,0,تَنُّصَوَّرَ,none,80.0,1440.0,asc,arabic_speech_corpus,fatha,w a tan~uSaw~ara watan~uSara
asc_main_ARA NORM  1262,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1262.wav,تَنُّصَوَّرَ وَتَنُّصَرَ وَتُنُّصَ تَصَنُّ,1,وَتَنُّصَرَ,none,1440.0,2760.0,asc,arabic_speech_corpus,fatha,w a watan~uSara watun~uSa
asc_main_ARA NORM  1262,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1262.wav,تَنُّصَوَّرَ وَتَنُّصَرَ وَتُنُّصَ تَصَنُّ,2,وَتُنُّصَ,none,2760.0,4310.0,asc,arabic_speech_corpus,fatha,A S watun~uSa taSan~u
asc_main_ARA NORM  1262,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1262.wav,تَنُّصَوَّرَ وَتَنُّصَرَ وَتُنُّصَ تَصَنُّ,3,تَصَنُّ,none,4310.0,4710.0,asc,arabic_speech_corpus,damma,A' nn u0 taSan~u
asc_main_ARA NORM  1263,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1263.wav,تَنِّصَوَّرَ وَتَنِّصَرَ وَتُنِّصَ تَصَنِّ,0,تَنِّصَوَّرَ,none,80.0,1360.0,asc,arabic_speech_corpus,fatha,w a tan~iSaw~ara watan~iSara
asc_main_ARA NORM  1263,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1263.wav,تَنِّصَوَّرَ وَتَنِّصَرَ وَتُنِّصَ تَصَنِّ,1,وَتَنِّصَرَ,none,1360.0,2830.0,asc,arabic_speech_corpus,fatha,w a watan~iSara watun~iSa
asc_main_ARA NORM  1263,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1263.wav,تَنِّصَوَّرَ وَتَنِّصَرَ وَتُنِّصَ تَصَنِّ,2,وَتُنِّصَ,none,2830.0,4240.0,asc,arabic_speech_corpus,fatha,A S watun~iSa taSan~i
asc_main_ARA NORM  1263,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1263.wav,تَنِّصَوَّرَ وَتَنِّصَرَ وَتُنِّصَ تَصَنِّ,3,تَصَنِّ,none,4240.0,4670.0,asc,arabic_speech_corpus,kasra,A' nn i0 taSan~i
asc_main_ARA NORM  1264,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1264.wav,تَنّوصَوَّرَ وَتَنّوصَرَ وَتُنّوصَ تَصَنّو,0,تَنّوصَوَّرَ,none,70.0,1500.0,asc,arabic_speech_corpus,fatha,w a tan~wSaw~ara watan~wSara
asc_main_ARA NORM  1264,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1264.wav,تَنّوصَوَّرَ وَتَنّوصَرَ وَتُنّوصَ تَصَنّو,1,وَتَنّوصَرَ,none,1500.0,2900.0,asc,arabic_speech_corpus,fatha,w a watan~wSara watun~wSa
asc_main_ARA NORM  1264,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1264.wav,تَنّوصَوَّرَ وَتَنّوصَرَ وَتُنّوصَ تَصَنّو,2,وَتُنّوصَ,none,2900.0,4510.0,asc,arabic_speech_corpus,fatha,A S watun~wSa taSan~w
asc_main_ARA NORM  1265,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1265.wav,تَنَّوصَوَّرَ وَتَنَّوصَرَ وَتُنَّوصَ تَصَنَّو,0,تَنَّوصَوَّرَ,none,90.0,1510.0,asc,arabic_speech_corpus,fatha,w a tan~awSaw~ara watan~awSara
asc_main_ARA NORM  1265,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1265.wav,تَنَّوصَوَّرَ وَتَنَّوصَرَ وَتُنَّوصَ تَصَنَّو,1,وَتَنَّوصَرَ,none,1510.0,2940.0,asc,arabic_speech_corpus,fatha,w a watan~awSara watun~awSa
asc_main_ARA NORM  1265,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1265.wav,تَنَّوصَوَّرَ وَتَنَّوصَرَ وَتُنَّوصَ تَصَنَّو,2,وَتُنَّوصَ,none,2940.0,4520.0,asc,arabic_speech_corpus,fatha,A S watun~awSa taSan~aw
asc_main_ARA NORM  1266,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1266.wav,تَنَّيصَوَّرَ وَتَنَّيصَرَ وَتُنَّيصَ تَصَنَّي,0,تَنَّيصَوَّرَ,none,90.0,1510.0,asc,arabic_speech_corpus,fatha,w a tan~aySaw~ara watan~aySara
asc_main_ARA NORM  1266,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1266.wav,تَنَّيصَوَّرَ وَتَنَّيصَرَ وَتُنَّيصَ تَصَنَّي,1,وَتَنَّيصَرَ,none,1510.0,2920.0,asc,arabic_speech_corpus,fatha,w a watan~aySara watun~aySa
asc_main_ARA NORM  1266,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1266.wav,تَنَّيصَوَّرَ وَتَنَّيصَرَ وَتُنَّيصَ تَصَنَّي,2,وَتُنَّيصَ,none,2920.0,4490.0,asc,arabic_speech_corpus,fatha,A S watun~aySa taSan~ay
asc_main_ARA NORM  1267,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1267.wav,تَنّيصَوَّرَ وَتَنّيصَرَ وَتُنّيصَ تَصَنّي,0,تَنّيصَوَّرَ,none,80.0,1480.0,asc,arabic_speech_corpus,fatha,w a tan~ySaw~ara watan~ySara
asc_main_ARA NORM  1267,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1267.wav,تَنّيصَوَّرَ وَتَنّيصَرَ وَتُنّيصَ تَصَنّي,1,وَتَنّيصَرَ,none,1480.0,2850.0,asc,arabic_speech_corpus,fatha,w a watan~ySara watun~ySa
asc_main_ARA NORM  1267,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1267.wav,تَنّيصَوَّرَ وَتَنّيصَرَ وَتُنّيصَ تَصَنّي,2,وَتُنّيصَ,none,2850.0,4460.0,asc,arabic_speech_corpus,fatha,A S watun~ySa taSan~y
asc_main_ARA NORM  1268,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1268.wav,تَهُّصَوَّرَ وَتَهُّصَرَ وَتُهُّصَ تَصَهُّ,0,تَهُّصَوَّرَ,none,90.0,1360.0,asc,arabic_speech_corpus,fatha,w a tah~uSaw~ara watah~uSara
asc_main_ARA NORM  1268,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1268.wav,تَهُّصَوَّرَ وَتَهُّصَرَ وَتُهُّصَ تَصَهُّ,1,وَتَهُّصَرَ,none,1360.0,2670.0,asc,arabic_speech_corpus,fatha,w a watah~uSara watuh~uSa
asc_main_ARA NORM  1268,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1268.wav,تَهُّصَوَّرَ وَتَهُّصَرَ وَتُهُّصَ تَصَهُّ,2,وَتُهُّصَ,none,2670.0,4030.0,asc,arabic_speech_corpus,fatha,A S watuh~uSa taSah~u
asc_main_ARA NORM  1268,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1268.wav,تَهُّصَوَّرَ وَتَهُّصَرَ وَتُهُّصَ تَصَهُّ,3,تَصَهُّ,none,4030.0,4410.0,asc,arabic_speech_corpus,damma,A' hh u0 taSah~u
asc_main_ARA NORM  1269,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1269.wav,تَهِّصَوَّرَ وَتَهِّصَرَ وَتُهِّصَ تَصَهِّ,0,تَهِّصَوَّرَ,none,80.0,1340.0,asc,arabic_speech_corpus,fatha,w a tah~iSaw~ara watah~iSara
asc_main_ARA NORM  1269,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1269.wav,تَهِّصَوَّرَ وَتَهِّصَرَ وَتُهِّصَ تَصَهِّ,1,وَتَهِّصَرَ,none,1340.0,2650.0,asc,arabic_speech_corpus,fatha,w a watah~iSara watuh~iSa
asc_main_ARA NORM  1269,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1269.wav,تَهِّصَوَّرَ وَتَهِّصَرَ وَتُهِّصَ تَصَهِّ,2,وَتُهِّصَ,none,2650.0,3960.0,asc,arabic_speech_corpus,fatha,A S watuh~iSa taSah~i
asc_main_ARA NORM  1269,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1269.wav,تَهِّصَوَّرَ وَتَهِّصَرَ وَتُهِّصَ تَصَهِّ,3,تَصَهِّ,none,3960.0,4400.0,asc,arabic_speech_corpus,kasra,A' hh i0 taSah~i
asc_main_ARA NORM  1270,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1270.wav,تَهّوصَوَّرَ وَتَهّوصَرَ وَتُهّوصَ تَصَهّو,0,تَهّوصَوَّرَ,none,80.0,1550.0,asc,arabic_speech_corpus,fatha,w a tah~wSaw~ara watah~wSara
asc_main_ARA NORM  1270,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1270.wav,تَهّوصَوَّرَ وَتَهّوصَرَ وَتُهّوصَ تَصَهّو,1,وَتَهّوصَرَ,none,1550.0,2980.0,asc,arabic_speech_corpus,fatha,w a watah~wSara watuh~wSa
asc_main_ARA NORM  1270,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1270.wav,تَهّوصَوَّرَ وَتَهّوصَرَ وَتُهّوصَ تَصَهّو,2,وَتُهّوصَ,none,2980.0,4530.0,asc,arabic_speech_corpus,fatha,A S watuh~wSa taSah~w
asc_main_ARA NORM  1271,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1271.wav,تَهَّوصَوَّرَ وَتَهَّوصَرَ وَتُهَّوصَ تَصَهَّو,0,تَهَّوصَوَّرَ,none,80.0,1530.0,asc,arabic_speech_corpus,fatha,w a tah~awSaw~ara watah~awSara
asc_main_ARA NORM  1271,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1271.wav,تَهَّوصَوَّرَ وَتَهَّوصَرَ وَتُهَّوصَ تَصَهَّو,1,وَتَهَّوصَرَ,none,1530.0,2960.0,asc,arabic_speech_corpus,fatha,w a watah~awSara watuh~awSa
asc_main_ARA NORM  1271,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1271.wav,تَهَّوصَوَّرَ وَتَهَّوصَرَ وَتُهَّوصَ تَصَهَّو,2,وَتُهَّوصَ,none,2960.0,4550.0,asc,arabic_speech_corpus,fatha,A S watuh~awSa taSah~aw
asc_main_ARA NORM  1272,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1272.wav,تَهَّيصَوَّرَ وَتَهَّيصَرَ وَتُهَّيصَ تَصَهَّي,0,تَهَّيصَوَّرَ,none,70.0,1540.0,asc,arabic_speech_corpus,fatha,w a tah~aySaw~ara watah~aySara
asc_main_ARA NORM  1272,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1272.wav,تَهَّيصَوَّرَ وَتَهَّيصَرَ وَتُهَّيصَ تَصَهَّي,1,وَتَهَّيصَرَ,none,1540.0,3040.0,asc,arabic_speech_corpus,fatha,w a watah~aySara watuh~aySa
asc_main_ARA NORM  1272,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1272.wav,تَهَّيصَوَّرَ وَتَهَّيصَرَ وَتُهَّيصَ تَصَهَّي,2,وَتُهَّيصَ,none,3040.0,4550.0,asc,arabic_speech_corpus,fatha,A S watuh~aySa taSah~ay
asc_main_ARA NORM  1273,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1273.wav,تَهّيصَوَّرَ وَتَهّيصَرَ وَتُهّيصَ تَصَهّي,0,تَهّيصَوَّرَ,none,90.0,1580.0,asc,arabic_speech_corpus,fatha,w a tah~ySaw~ara watah~ySara
asc_main_ARA NORM  1273,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1273.wav,تَهّيصَوَّرَ وَتَهّيصَرَ وَتُهّيصَ تَصَهّي,1,وَتَهّيصَرَ,none,1580.0,2980.0,asc,arabic_speech_corpus,fatha,w a watah~ySara watuh~ySa
asc_main_ARA NORM  1273,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1273.wav,تَهّيصَوَّرَ وَتَهّيصَرَ وَتُهّيصَ تَصَهّي,2,وَتُهّيصَ,none,2980.0,4550.0,asc,arabic_speech_corpus,fatha,A S watuh~ySa taSah~y
asc_main_ARA NORM  1274,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1274.wav,تَوّاصَوَّرَ وَتَوّاصَرَ وَتُوّاصَ تَصَوّا,0,تَوّاصَوَّرَ,none,90.0,1470.0,asc,arabic_speech_corpus,fatha,w a taw~ASaw~ara wataw~ASara
asc_main_ARA NORM  1274,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1274.wav,تَوّاصَوَّرَ وَتَوّاصَرَ وَتُوّاصَ تَصَوّا,1,وَتَوّاصَرَ,none,1470.0,3260.0,asc,arabic_speech_corpus,fatha,t uu0 wataw~ASara watuw~ASa
asc_main_ARA NORM  1274,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1274.wav,تَوّاصَوَّرَ وَتَوّاصَرَ وَتُوّاصَ تَصَوّا,2,وَتُوّاصَ,none,3260.0,4560.0,asc,arabic_speech_corpus,fatha,A S watuw~ASa taSaw~A
asc_main_ARA NORM  1275,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1275.wav,تَؤُّصَوَّرَ وَتَؤُّصَرَ وَتُؤُّصَ تَصَؤُّ,0,تَؤُّصَوَّرَ,none,70.0,1490.0,asc,arabic_speech_corpus,fatha,w a ta&~uSaw~ara wata&~uSara
asc_main_ARA NORM  1275,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1275.wav,تَؤُّصَوَّرَ وَتَؤُّصَرَ وَتُؤُّصَ تَصَؤُّ,1,وَتَؤُّصَرَ,none,1490.0,2730.0,asc,arabic_speech_corpus,fatha,w a wata&~uSara watu&~uSa
asc_main_ARA NORM  1275,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1275.wav,تَؤُّصَوَّرَ وَتَؤُّصَرَ وَتُؤُّصَ تَصَؤُّ,2,وَتُؤُّصَ,none,2730.0,4090.0,asc,arabic_speech_corpus,fatha,A S watu&~uSa taSa&~u
asc_main_ARA NORM  1275,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1275.wav,تَؤُّصَوَّرَ وَتَؤُّصَرَ وَتُؤُّصَ تَصَؤُّ,3,تَصَؤُّ,none,4090.0,4520.0,asc,arabic_speech_corpus,damma,A' << u0 taSa&~u
asc_main_ARA NORM  1276,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1276.wav,تَوَّصَوَّرَ وَتَوَّصَرَ وَتُوَّصَ تَصَوَّ,0,تَوَّصَوَّرَ,none,70.0,1450.0,asc,arabic_speech_corpus,fatha,w a taw~aSaw~ara wataw~aSara
asc_main_ARA NORM  1276,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1276.wav,تَوَّصَوَّرَ وَتَوَّصَرَ وَتُوَّصَ تَصَوَّ,1,وَتَوَّصَرَ,none,1450.0,3260.0,asc,arabic_speech_corpus,fatha,t uu0' wataw~aSara watuw~aSa
asc_main_ARA NORM  1276,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1276.wav,تَوَّصَوَّرَ وَتَوَّصَرَ وَتُوَّصَ تَصَوَّ,2,وَتُوَّصَ,none,3260.0,4230.0,asc,arabic_speech_corpus,fatha,A S watuw~aSa taSaw~a
asc_main_ARA NORM  1276,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1276.wav,تَوَّصَوَّرَ وَتَوَّصَرَ وَتُوَّصَ تَصَوَّ,3,تَصَوَّ,none,4230.0,4610.0,asc,arabic_speech_corpus,fatha,A' ww a taSaw~a
asc_main_ARA NORM  1277,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1277.wav,تَوُّصَوَّرَ وَتَوُّصَرَ وَتُوُّصَ تَصَوُّ,0,تَوُّصَوَّرَ,none,80.0,1520.0,asc,arabic_speech_corpus,fatha,w a taw~uSaw~ara wataw~uSara
asc_main_ARA NORM  1277,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1277.wav,تَوُّصَوَّرَ وَتَوُّصَرَ وَتُوُّصَ تَصَوُّ,1,وَتَوُّصَرَ,none,1520.0,3270.0,asc,arabic_speech_corpus,fatha,t uu0' wataw~uSara watuw~uSa
asc_main_ARA NORM  1277,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1277.wav,تَوُّصَوَّرَ وَتَوُّصَرَ وَتُوُّصَ تَصَوُّ,2,وَتُوُّصَ,none,3270.0,4340.0,asc,arabic_speech_corpus,fatha,A S watuw~uSa taSaw~u
asc_main_ARA NORM  1277,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1277.wav,تَوُّصَوَّرَ وَتَوُّصَرَ وَتُوُّصَ تَصَوُّ,3,تَصَوُّ,none,4340.0,4720.0,asc,arabic_speech_corpus,damma,A' ww u0 taSaw~u
asc_main_ARA NORM  1278,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1278.wav,تَوِّصَوَّرَ وَتَوِّصَرَ وَتُوِّصَ تَصَوِّ,0,تَوِّصَوَّرَ,none,90.0,1440.0,asc,arabic_speech_corpus,fatha,w a taw~iSaw~ara wataw~iSara
asc_main_ARA NORM  1278,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1278.wav,تَوِّصَوَّرَ وَتَوِّصَرَ وَتُوِّصَ تَصَوِّ,1,وَتَوِّصَرَ,none,1440.0,3030.0,asc,arabic_speech_corpus,fatha,t uu0' wataw~iSara watuw~iSa
asc_main_ARA NORM  1278,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1278.wav,تَوِّصَوَّرَ وَتَوِّصَرَ وَتُوِّصَ تَصَوِّ,2,وَتُوِّصَ,none,3030.0,4280.0,asc,arabic_speech_corpus,fatha,A S watuw~iSa taSaw~i
asc_main_ARA NORM  1278,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1278.wav,تَوِّصَوَّرَ وَتَوِّصَرَ وَتُوِّصَ تَصَوِّ,3,تَصَوِّ,none,4280.0,4680.0,asc,arabic_speech_corpus,kasra,A' ww i0 taSaw~i
asc_main_ARA NORM  1279,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  1279.wav,تَؤّوصَوَّرَ وَتَؤّوصَرَ وَتُؤّوصَ تَصَؤّو,0,تَؤّوصَوَّرَ,none,80.0,1610.0,asc,arabic_speech_corpus,fatha,w a ta&~wSaw~ara wata&~wSara
