utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,buckwalter_word
asc_main_ARA NORM  0979,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0979.wav,قَالَتِ اللَّجْنَةُ الْأُولِمْبِيَّةُ أَلدَّوْلِيَّةُ وَاللَّجْنَةُ الْمَحَلِّيَّةُ أَلْمُنَظِّمَةُ لِلْأَلْعَابِ فِي بِيَانٍ مُشْتَرَكٍ إِنَّهُ لَنْ يُسْمَحَ لِلرِّيَاضِيِّينَ الْقَادِمِينَ مِنْ غَرْبِ أَفْرِيقْيَا بِالْإِشْتِرَاكِ فِي مُنَافَسَاتِ فُنُونِ الْقِتَالِ وَالسِّبَاحَةِ نَظَراً لِمَا يَحْمِلُهُ ذَلِكَ مِنْ مَخَاطِرِ انْتِقَالِ الْعَدْوَى,25,نَظَراً,tanwin_fath,20990.0,21500.0,asc,arabic_speech_corpus_wordtier,naZarAF
asc_main_ARA NORM  0979,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0979.wav,قَالَتِ اللَّجْنَةُ الْأُولِمْبِيَّةُ أَلدَّوْلِيَّةُ وَاللَّجْنَةُ الْمَحَلِّيَّةُ أَلْمُنَظِّمَةُ لِلْأَلْعَابِ فِي بِيَانٍ مُشْتَرَكٍ إِنَّهُ لَنْ يُسْمَحَ لِلرِّيَاضِيِّينَ الْقَادِمِينَ مِنْ غَرْبِ أَفْرِيقْيَا بِالْإِشْتِرَاكِ فِي مُنَافَسَاتِ فُنُونِ الْقِتَالِ وَالسِّبَاحَةِ نَظَراً لِمَا يَحْمِلُهُ ذَلِكَ مِنْ مَخَاطِرِ انْتِقَالِ الْعَدْوَى,31,انْتِقَالِ,kasra,24810.0,25470.0,asc,arabic_speech_corpus_wordtier,AnotiqaAli
asc_main_ARA NORM  0979,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0979.wav,قَالَتِ اللَّجْنَةُ الْأُولِمْبِيَّةُ أَلدَّوْلِيَّةُ وَاللَّجْنَةُ الْمَحَلِّيَّةُ أَلْمُنَظِّمَةُ لِلْأَلْعَابِ فِي بِيَانٍ مُشْتَرَكٍ إِنَّهُ لَنْ يُسْمَحَ لِلرِّيَاضِيِّينَ الْقَادِمِينَ مِنْ غَرْبِ أَفْرِيقْيَا بِالْإِشْتِرَاكِ فِي مُنَافَسَاتِ فُنُونِ الْقِتَالِ وَالسِّبَاحَةِ نَظَراً لِمَا يَحْمِلُهُ ذَلِكَ مِنْ مَخَاطِرِ انْتِقَالِ الْعَدْوَى,32,الْعَدْوَى,fatha,25470.0,25970.0,asc,arabic_speech_corpus_wordtier,AloEadowaY
asc_main_ARA NORM  0980,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0980.wav,أَكَّدَ الْكَاتِبُ وَالنَّاقِدُ,2,وَالنَّاقِدُ,damma,1130.0,2140.0,asc,arabic_speech_corpus_wordtier,waAln~aAqidu
asc_main_ARA NORM  0981,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0981.wav,وَذَلِكَ عَبْرَ أَرْبَعَةِ مُسْتَشْفَيَاتٍ فِي مِنَى وَمِ^ْلِهَا فِي عَرَفَةَ تَسْتَوْعِبُ خَمْسَةَ آلَافِ سَرِيرٍ,3,مُسْتَشْفَيَاتٍ,tanwin_kasr,2160.0,3260.0,asc,arabic_speech_corpus_wordtier,musota$ofayaAtK
asc_main_ARA NORM  0981,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0981.wav,وَذَلِكَ عَبْرَ أَرْبَعَةِ مُسْتَشْفَيَاتٍ فِي مِنَى وَمِ^ْلِهَا فِي عَرَفَةَ تَسْتَوْعِبُ خَمْسَةَ آلَافِ سَرِيرٍ,11,آلَافِ,kasra,7920.0,8640.0,asc,arabic_speech_corpus_wordtier,|laAfi
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,1,أُوكِلَتْ,none,430.0,1150.0,asc,arabic_speech_corpus_wordtier,>uwkilato
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,4,الْمَحَطَّةِ,kasra,2570.0,3470.0,asc,arabic_speech_corpus_wordtier,AlomaHaT~api
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,7,شَرِكَاتٍ,tanwin_kasr,4490.0,5410.0,asc,arabic_speech_corpus_wordtier,$arikaAtK
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,8,غَالِبِيَّةُ,damma,5470.0,6460.0,asc,arabic_speech_corpus_wordtier,gaAlibiy~apu
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,9,أَسْهُمِهِ,kasra,6460.0,7400.0,asc,arabic_speech_corpus_wordtier,>asohumihi
asc_main_ARA NORM  0982,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0982.wav,وَقَدْ أُوكِلَتْ مَهَمَّةُ بِنَاءِ الْمَحَطَّةِ إِلَى تَحَالُفِ شَرِكَاتٍ غَالِبِيَّةُ أَسْهُمِهِ سُعُودِيَّةٌ,10,سُعُودِيَّةٌ,tanwin_damm,7490.0,8660.0,asc,arabic_speech_corpus_wordtier,suEuwdiy~apN
asc_main_ARA NORM  0983,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0983.wav,تَوَقَّعَ خُبَرَاءُ جَزَائِرِيُّونَ لُجُوءَ حُكُومَةِ بِلَادِهِمْ إِلَى سِيَّاسَةِ التَّقَشُّفِ وَتَرْشِيدِ النَّفَقَاتِ,5,بِلَادِهِمْ,none,3920.0,4790.0,asc,arabic_speech_corpus_wordtier,bilaAdihimo
asc_main_ARA NORM  0983,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0983.wav,تَوَقَّعَ خُبَرَاءُ جَزَائِرِيُّونَ لُجُوءَ حُكُومَةِ بِلَادِهِمْ إِلَى سِيَّاسَةِ التَّقَشُّفِ وَتَرْشِيدِ النَّفَقَاتِ,7,سِيَّاسَةِ,kasra,5520.0,6320.0,asc,arabic_speech_corpus_wordtier,siy~aAsapi
asc_main_ARA NORM  0984,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0984.wav,وَجَاءَتْ مُجْرَيَاتُ شَوْطِ الْمُبَارَاةِ الْأَوَّلِ مُ^ِيرَةً,0,وَجَاءَتْ,none,150.0,770.0,asc,arabic_speech_corpus_wordtier,wajaA'ato
asc_main_ARA NORM  0984,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0984.wav,وَجَاءَتْ مُجْرَيَاتُ شَوْطِ الْمُبَارَاةِ الْأَوَّلِ مُ^ِيرَةً,5,مُ^ِيرَةً,tanwin_fath,3490.0,4390.0,asc,arabic_speech_corpus_wordtier,mu^iyrapF
asc_main_ARA NORM  0985,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0985.wav,إِضَافَةً إِلَى مُحَاضَرَاتٍ وَمَعْرُوضَاتٍ لِتَعْرِيفِ الْجُمْهُورِ عَلَى أَسَالِيبِ تَرْبِيَّةِ الْخُيُولِ وَتَرْوِيضِهَا,0,إِضَافَةً,tanwin_fath,90.0,780.0,asc,arabic_speech_corpus_wordtier,<iDaAfapF
asc_main_ARA NORM  0985,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0985.wav,إِضَافَةً إِلَى مُحَاضَرَاتٍ وَمَعْرُوضَاتٍ لِتَعْرِيفِ الْجُمْهُورِ عَلَى أَسَالِيبِ تَرْبِيَّةِ الْخُيُولِ وَتَرْوِيضِهَا,2,مُحَاضَرَاتٍ,tanwin_kasr,1150.0,2240.0,asc,arabic_speech_corpus_wordtier,muHaADaraAtK
asc_main_ARA NORM  0985,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0985.wav,إِضَافَةً إِلَى مُحَاضَرَاتٍ وَمَعْرُوضَاتٍ لِتَعْرِيفِ الْجُمْهُورِ عَلَى أَسَالِيبِ تَرْبِيَّةِ الْخُيُولِ وَتَرْوِيضِهَا,3,وَمَعْرُوضَاتٍ,tanwin_kasr,2240.0,3450.0,asc,arabic_speech_corpus_wordtier,wamaEoruwDaAtK
asc_main_ARA NORM  0986,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0986.wav,قَالَ بَاحِ^ُونَ إِنَّ هُنَاكَ فُرُوقاً مَلْحُوظَةً فِي شَكْلِ وَوَظِيفَةِ الْقَلْبِ بَيْنَ الْأَطْفَالِ الْعَادِيِّينَ وَالْأَطْفَالِ الَّذِينَ يُعَانُونَ مِنَ السِّمْنَةِ,4,فُرُوقاً,tanwin_fath,2130.0,2740.0,asc,arabic_speech_corpus_wordtier,furuwqAF
asc_main_ARA NORM  0986,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0986.wav,قَالَ بَاحِ^ُونَ إِنَّ هُنَاكَ فُرُوقاً مَلْحُوظَةً فِي شَكْلِ وَوَظِيفَةِ الْقَلْبِ بَيْنَ الْأَطْفَالِ الْعَادِيِّينَ وَالْأَطْفَالِ الَّذِينَ يُعَانُونَ مِنَ السِّمْنَةِ,5,مَلْحُوظَةً,tanwin_fath,2740.0,3660.0,asc,arabic_speech_corpus_wordtier,maloHuwZapF
asc_main_ARA NORM  0986,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0986.wav,قَالَ بَاحِ^ُونَ إِنَّ هُنَاكَ فُرُوقاً مَلْحُوظَةً فِي شَكْلِ وَوَظِيفَةِ الْقَلْبِ بَيْنَ الْأَطْفَالِ الْعَادِيِّينَ وَالْأَطْفَالِ الَّذِينَ يُعَانُونَ مِنَ السِّمْنَةِ,8,وَوَظِيفَةِ,kasra,4390.0,5240.0,asc,arabic_speech_corpus_wordtier,wawaZiyfapi
asc_main_ARA NORM  0986,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0986.wav,قَالَ بَاحِ^ُونَ إِنَّ هُنَاكَ فُرُوقاً مَلْحُوظَةً فِي شَكْلِ وَوَظِيفَةِ الْقَلْبِ بَيْنَ الْأَطْفَالِ الْعَادِيِّينَ وَالْأَطْفَالِ الَّذِينَ يُعَانُونَ مِنَ السِّمْنَةِ,12,الْعَادِيِّينَ,fatha,7040.0,8090.0,asc,arabic_speech_corpus_wordtier,AloEaAdiy~iyna
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,0,لَمْ,none,160.0,460.0,asc,arabic_speech_corpus_wordtier,lamo
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,2,الطِّفْلُ,damma,1280.0,1780.0,asc,arabic_speech_corpus_wordtier,AlT~ifolu
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,3,اللُّبْنَانِيُّ,damma,1780.0,2900.0,asc,arabic_speech_corpus_wordtier,All~ubonaAniy~u
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,8,سَنَواتْ,none,5400.0,5980.0,asc,arabic_speech_corpus_wordtier,sanawAto
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,9,إِبْنُ,damma,6740.0,7090.0,asc,arabic_speech_corpus_wordtier,<ibonu
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,20,عَالَمِيّاً,tanwin_fath,15080.0,15970.0,asc,arabic_speech_corpus_wordtier,EaAlamiy~AF
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,24,الْمُسَابَقَةِ,kasra,18110.0,19100.0,asc,arabic_speech_corpus_wordtier,AlomusaAbaqapi
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,26,لِلْحِسَابِ,kasra,20700.0,21640.0,asc,arabic_speech_corpus_wordtier,liloHisaAbi
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,29,جَرَتْ,none,23280.0,23670.0,asc,arabic_speech_corpus_wordtier,jarato
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,32,مُؤَخَّراً,tanwin_fath,24670.0,25510.0,asc,arabic_speech_corpus_wordtier,mu&ax~arAF
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,34,خَمْسةٍ,tanwin_kasr,26620.0,27260.0,asc,arabic_speech_corpus_wordtier,xamospK
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,35,وَخَمْسينَ,fatha,27260.0,28080.0,asc,arabic_speech_corpus_wordtier,waxamosyna
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,36,مُتَنَافِساً,tanwin_fath,28080.0,29080.0,asc,arabic_speech_corpus_wordtier,mutanaAfisAF
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,37,مِنْ,none,29630.0,29840.0,asc,arabic_speech_corpus_wordtier,mino
asc_main_ARA NORM  0987,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0987.wav,لَمْ يُخَيِّب الطِّفْلُ اللُّبْنَانِيُّ مُحَمَّد نَزِيه أَلْمير عَشْرَ سَنَواتْ إِبْنُ مَدِينَةِ طَرَابْلُس ظَنَّ وَالِدَيْهِ وَمَدْرَسَتِهِ حِينَ أَحْرَزَ لَقَبَ الْعَبْقَرِيِّ الْأَوَّلِ عَالَمِيّاً إِ^ْرَ مُشَارِكَتِهِ فِي الْمُسَابَقَةِ الْعَالَمِيَّةِ لِلْحِسَابِ الذِّهْنِيِّ أَلَّتِي جَرَتْ فِي أَلْمَانْيَا مُؤَخَّراً بِمُشَارَكَةِ خَمْسةٍ وَخَمْسينَ مُتَنَافِساً مِنْ أَرْبَعينَ دَوْلَةً,39,دَوْلَةً,tanwin_fath,30610.0,31300.0,asc,arabic_speech_corpus_wordtier,dawolapF
asc_main_ARA NORM  0988,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0988.wav,وَيَقُولُ بَاحِ^ُونَ إِنَّ هَذِهِ الدِّرَاسَةَ تُظْهِرُ الْحَاجَةَ لِمُرَاجَعَةِ التَّوْجِيهَاتِ الْإِرْشَادِيَّةِ أَلْحَالِيَّةِ الَّتِي تَنْصَحُ بِنَقْصِ الْوَزْنِ بِخُطىً بَطِيئَةٍ وَ^َابِتَةٍ,8,التَّوْجِيهَاتِ,kasra,5940.0,6950.0,asc,arabic_speech_corpus_wordtier,Alt~awojiyhaAti
